Tape 91A/16|||
05 IT 32 21|LMP-LM|Okay. That's EGRESS.|
|CDR-LM|CABIN GAS RETURN, EGRESS?|
05 IT 32 25|LMP-LM|Okay. EGRESS, yes.|
|CDR-LM|SUIT CIRCUIT RELIEF, AUTO.|
05 IT 32 27|LMP-LM|AUTO.|
05 IT 32 28|CDR-LM|Okay. You're OPS connect. SUIT ISOL ACTUATE OVERRIDE, SUIT DISCONNECT. Disconnect your hoses. Secure about PGA. They're stowed.|
05 IT 32 35|LMP-LM|That's done.|
|CDR-LM|Connect your OPS hose PGA blue blue.|
05 IT 32 39|LMP-LM|OBS [sic] going to PGA, and I'll turn around and let you.|
|CDR-LM|Okay. Make sure I get that, because it's under that connector.|
|||
Tape 92A/8|||
|LMP-LM|Okay. Did you already get - let's see, where are we here?|
|CDR-LM|Right here.|
05 17 32 56|LMP-LM|Oh, here it is, now. MASTER ALARM and ECS light; WATER SEP light.|
05 17 33 10|CDR-LM|Okay. It is locked, ... is on.|
|LMP-LM|Okay.|
|CDR-LM|Now, you want 211, right?|
|LMP-LM|Roger. 211.|
05 17 33 20|CDR-LM|Okay. Bob, LMP is getting purge 211.|
|LMP-LM|And out to the side - there you go.|
|CC|Okay. We copy that. Thank you.|
05 17 33 35|CDR-LM|Here, I'll lock it. Okay. And you are LOW and you are in and you are locked.|
05 17 33 42|CDR-LM|Okay. Purge valve is in. And you're vertical.|
|LMP-LM|Okay. You get to do the same. Okay, get my hose?|
05 17 33 47|CDR-LM|Water hose.|
|LMP-LM|Come around behind my shoulder.|
|CDR-LM|It won't fit in there. Okay, it's in there and it's locked, vented, and the dust cover is on.|
|LMP-LM|Okay.|
|CDR-LM|And now, we get to put your PURGE, in 208.|
|LMP-LM|Make sure it's in LOW.|
05 17 34 18|CDR-LM|It is, and LOW, and the pin is in. Okay. And you like it where? Down a little bit?|
|LMP-LM|No. Same place just - no, let me show you.|
|||
||Tape 92A/9|
|CDR-LM|Right there?|
|LMP-LM|Yes.|
05 17 34 44|CDR-LM|Okay, there. And verify it's still in LOW and locked.|
|LMP-LM|Okay.|
|CDR-LM|Okay. That's good.|
|LMP-LM|Let's get another zap of water here.|
|CDR-LM|If I have any more water I'll float out there.|
|CDR-LM|(Laughter)|
|CDR-LM|Good Navy man.|
|LMP-LM|Be a good place to fill with water, you'd make a nice rec site out of this valley. You could put some cabins up on the side of the massif. Nice flat bottom, no trees. Both mags up. The fishing ought to be pretty good if you stocked it.|
|CDR-LM|Have a bear island and a family island.|
|LMP-LM|(Laughter)|
|LMP-LM|We're going to fill up the other end though, so it doesn't drain out.|
|CDR-LM|Looks funny like that.|
|LMP-LM|... turn your DESCENT WATER OFF.|
|CDR-LM|Snaps, snaps, snaps; the whole world is held together with snaps!|
05 17 36 11|LMP-LM|Okay, I've got my hand lube. You can position your mikes.|
05 17 36 l4|CDR-LM|Water is going off.|
|LMP-LM|Okay.|
|LMP-LM|Fasten your mikes now, before we turn the fans on you'd better -|
|||
Tape 92A/10|||
|LMP-LM|Well let's just look ahead; we've got helmets ready to go - big bag position you happy with.|
|CDR-LM|Yes, more or less a little far out, but I think -|
|LMP-LM|Make sure you've got the plug out.|
05 17 36 30|CDR-LM|Okay. Plug is out. My end's red now, but that's all you can get it out.|
|CDR-LM|Feel a little pressure in there. You might let out.|
|LMP-LM|Okay. And then we'll lower our protective visor and secure tool harness and self doff straps.|
|CDR-LM|Okay, and that's ...|
|LMP-LM|That's already stowed. Okay. Let's start with you first. You can turn your - let me get your ... then you can get it over your head and turn your 02 - your fan on rather.|
|CDR-LM|Okay.|
|LMP-LM|Okay, you ready?|
|CDR-LM|Okay, check all that -|
|LMP-LM|Wait what is this right here? Okay, now let me make sure it's in front of everything.|
|CDR-LM|Okay.|
|LMP-LM|The alignment is way over here.|
|LMP-LM|Let me -|
|CDR-LM|That's good. Okay. That's aligned right there.|
|LMP-LM|Oh, boy.|
|CDR-LM|That will never do. With that down in there. Okay. You're still clear. Starting.|
|CDR-LM|Manischewitz.|
|||
||Tape 92A/11|
|LMP-LM|I think it's caught on the food stick. I think you ought to open it up.|
|CDR-LM|I think you're right.|
|CDR-LM|Okay. Get it all the way off.|
|LMP-LM|Okay. Now let's try it. Looks like it's going to be much better. Getting it back.|
|LMP-LM|Want to make sure that thing is on.|
|LMP-LM|No, not happy yet. Not happy yet.|
|LMP-LM|Guess what now. I tell you, I got my fingers on it all the way around.|
|CDR-LM|Okay. It's locked. It's aligned. Better put your .fan on here pretty quick.|
05 17 39 13|CDR-LM|Okay. Fan's on.|
|CDR-LM|Okay, let me get you dressed up back here. If that center doesn't work, you're going to keep this thing -|
05 17 39 22|LMP-LM|And I'm vertical.|
|CDR-LM|You are vertical alright. Okay. You're covered down there. You are locked. Okay - whoo! Okay?|
|LMP-LM|This is my turn.|
|CDR-LM|Let's verify all these things.|
|LMP-LM|Okay. Go ahead.|
05 17 39 57|CDR-LM|Okay. Got your comm. That’s you OPS, that's your inlet, that's your oxygen or your exhaust and your purge valve.|
|LMP-LM|Okay.|
|CDR-LM|And your water|
|LMP-LM|Okay, let me take a look at all yours. Okay. That's locked - locked, that's locked, you're vertical. That's locked. That's locked. That's|
|||
Tape 92A/12|||
||locked. Okay. Get my helmet on. The main thing is to get this stuff back over here.|
|CDR-LM|Yes.|
|CDR-LM|Way out.|
|LMP-LM|Okay. Can you grab your food stick, cause that -that hung up on mine.|
|CDR-LM|Okay.|
|CDR-LM|Got it. You're locked.|
|LMP-LM|Feels good in the back?|
|CDR-LM|Yes. And it's locked.|
|LMP-LM|It's hard to see with that visor on there.|
|CDR-LM|Okay. That's latched down. You're locked again.|
|CDR-LM|And, she's in the engaged position here, huh?|
|LMP-LM|That's affirm. I'm engaged.|
|LMP-LM|Okay. Verify, verify, verify. Circuit breaker wiped out plus EVA decals.|
|CDR-LM|Whoo! Can you give me a little room to turn?|
|LMP-LM|Yep. Go ahead.|
|CDR-LM|Okay. White, white. Leave the pump on for a minute . You want.|
|LMP-LM|Yes.|
|CDR-LM|Okay; and EVA decals, all right?|
|LMP-LM|Okay.|
|LMP-LM|You want me over here?|
|LMP-LM|Let me turn the page. Don our EV gloves.|
|CDR-LM|Okay. In work.|
|||
||Tape 92A/13|
|CC|Geno, we don't see your fan on. If you've got your helmet on, you ought to have your fan on.|
|CDR-LM|Thank you, Bob. Good call. The royal MOCK ... Boy, grease and lunar dust really make a nice mobile graphite material.|
05 17 43 52|LMP-LM|Okay. I'm locked on the right, verified. The old gauntlet's coming on. Okay, and I've got my cover on over here. Get yours?|
|CDR-LM|Yes, I'm getting one of them anyway.|
|LMP-LM|I can get the other one for you.|
|LMP-LM|Okay. Number 2. Okay, ... many.|
|CDR-LM|And it's on, and locked, and locked verified.|
|LMP-LM|I may be learning how on these, finally. Okay. Mine's or. and locked. If I can get my black band on here. I think I'm learning how, Geno. Crazy. Like a trained band putter onner. Okay. I feel pretty good. Need some help?|
|CDR-LM|No, mine's all on. I can't figure that out. Must be easier in 1/6 g.|
|CDR-LM|(Laughter)|
|CDR-LM|Get my gauntlet donned. And that's dirt protecting dirt.|
|LMP-LM|Don't throw down a gauntlet, Gene.|
|CDR-LM|That's dirt protecting dirt. Okay. It's all on, Jack.|
|LMP-LM|Okay. Where did we leave off?|
05 17 46 11|CDR-LM|Right up here.|
|LMP-LM|Okay, PGA is not biting, LCG's cold, let's leave it cold.|
|CDR-LM|Well, I guess you've got to open it now. We've got to disconnect the water.|
|||
Tape 92A/14|||
|LMP-LM|You ready?|
|CDR-LM|Yes.|
|LMP-LM|Let's do it then.|
05 17 46 27|LMP-LM|Okay. It's disconnected.|
|CDR-LM|Okay, and did you disconnect your -|
|LMP-LM|Let me come around - okay, let's turn around and let's help each other. Let's get the -|
|CDR-LM|It's still 3 degrees. Pitch up 5 degrees.|
|LMP-LM|Pitch up yours - its an awful nuisance, Cernan.|
|CDR-LM|Hold that for a minute.|
|LMP-LM|I don't know why you don't learn how to land one of these things.|
|CDR-LM|"Hold that for a minute - it was a pitching deck. Okay, that is in. Boy, its in. Locked - took a lot to ""in"" it."|
|LMP-LM|Okay. Dust cover is covering it.|
|CDR-LM|Okay. You know those chamber runs we had were probably some of the best training we ever did. I hate to say that, because it was some work. Push that thing on. There you go. Good. Keep trying. It was just a little sluggish. Let me verify it.|
|LMP-LM|Lock?|
|CDR-LM|It won't turn.|
|CDR-LM|Oh, every time you do that, my stomach gurgles. (Laughter) Okay, let me turn around to stow.|
|LMP-LM|You can stow that, and mine's over here.|
05 17 48 07|CDR-LM|Okay. Attach our PLSS water hoses. PLSS diverter valve, MIN. Want to verify that?|
|||
||Tape 92A/15|
05 17 48 21|LMP-LM|And, connect PLSS water hose, verify lock, PLSS diverter valve MIN, and PLSS pump. Okay?|
|CDR-LM|Wait a minute. I want to make sure this is out of the way when I come in.|
|LMP-LM|Okay. Watch my diverter MIN.|
|CDR-LM|Watch your diverter -|
|CDR-LM|It's MIN.|
|LMP-LM|It's MIN? Your pump's on and PRESS REGs A and B egress.|
|CDR-LM|Okay. Pump's on.|
|LMP-LM|Man, I'm getting a little bite ...|
|CDR-LM|Okay. The next thing is to turn your PLSS 0^ on, anyway.|
|LMP-LM|Oh, okay.|
|CDR-LM|Then we go to egress.|
|LMP-LM|Egress.|
|CDR-LM|Egress on the REGs.|
|LMP-LM|The REGs are egress.|
|CDR-LM|Okay. You ready on my mark.|
|LMP-LM|Wait a minute.|
|CDR-LM|Tell me when you're ready.|
|LMP-LM|Find it.|
|CDR-LM|Say when.|
|LMP-LM|Well, where is it? Okay, let's go aft.|
05 17 49 42|CDR-LM|Okay mark it. Get it?|
|CDR-LM|If not, I'll get it for you.|
|||
Tape 92A/16|||
|LMP-LM|Mo.|
|CDR-LM|Here. Let me get it for you.|
|CDR-LM|Wait a minute. I didn't get it. No, there it is. Okay, I've got it. Okay. We going at the same time I've got us marked.|
05 17 49 57|CDR-LM|Okay. PLSS 0^, tone on; 0^ flag. PLSS flag clear 3 to 4 - 3.4. CUFF gauge 3.7 to 4.0.|
|LMP-LM|Do you need me to watch the panel or you got it?|
|CDR-LM|No, no sweat I've got that. We'll have to get the PLSS 0^ OFF. I'll get mine; I can reach yours real easy. I can get it in a minute. As soon as we get up I'll get it. Yes, I can reach it, I think, now. And we're going up to HIGH PRESSURE here when we start dumping the cabin.|
|CDR-LM|I've gone through 3.5 now - 3.4 really.|
|LMP-LM|Just off the peg here. My press flag didn't clear.|
|CDR-LM|There's mine.|
05 17 51 22|LMP-LM|Turn mine off. Okay. Mark it. It's off.|
|LMP-LM|Where are you?|
|CDR-LM|At 385.|
|LMP-LM|Okay, when you get up, you can turn yours off. Give me a hand, and I'll check the time.|
05 17 51 32|CDR-LM|Okay. Mine's off.|
|LMP-LM|Okay. Check your pressure.|
|CDR-LM|38. I went at 20, you went at 30.|
|LMP-LM|It looks like It's a little tighter.|
|CDR-LM|That was the suit loop we were checking yesterday up in orbit, though.|
|||
||Tape 92A/17|
|LMP-LM|Yes, but you know we got two tenths.|
|LMP-LM|Yesterday, too,|
|LMP-LM|I did.|
|CDR-LM|I'm coming down 20 more seconds, you got 30 more seconds.|
|CDR-LM|I’m over about a tenth I guess.|
05 17 52 20|CDR-LM|Okay; 1 minute for me Houston; 85 to 7 - about 7-2.|
|CC|Copy that, Geno.|
|CDR-LM|Okay. That it?|
|CDR-LM|Okay. Mark yours.|
|LMP-LM|Okay, And the LMP was 8 - .8 to .7.|
|CC|Okay. Copy that,|
|CDR-LM|And I'm back on. Okay, and we'd like your GO, Robert,|
|CC|You're, you're GO for DEPRESS.|
05 17 52 55|CDR-LM|Okay. Jack, 16 CABIN REPRESS, OPEN and CABIN REPRESS valve, CLOSED.|
|LMP-LM|Okay, CABIN REPRESS. Circuit breaker first. Circuit breaker first. CABIN REPRESS, OPEN.|
|LMP-LM|Okay. Might turn around here. Okay, it's open.|
|LMP-LM|Okay. And REPRESS valve closed.|
|CDR-LM|Okay. It's going closed. And stay over there as far as you can, cause I got to get the overhead dump valve.|
|LMP-LM|Okay, I'm over as far as I can get. I can turn around and give you more room.|
|||
Tape 92A/18|||
|CDR-LM|Yeah, turn around and you'll have to look at the CABIN.|
|LMP-LM|Watch yourself there. You went awful weak all of a sudden. Are you - Hello. How do you read?|
|CDR-LM|Very weak. You better call again.|
|LMP-LM|Very weak?|
|CDR-LM|Okay. My volume got tang -|
|LMP-LM|You got to hit your volume.|
|CDR-LM|Okay, now.|
